csat_id,ticket_id,customer_id,rating,survey_date,comments,would_recommend,response_time_satisfaction,resolution_satisfaction,agent_satisfaction,follow_up_required
425,1079,597,2,2024-03-25,,False,2,3,2,False
426,1080,3214,1,2023-07-09,,True,3,4,2,False
427,1085,1613,2,2023-10-16,,True,2,4,5,False
428,1086,2849,5,2024-01-09,,True,3,5,5,False
429,1087,919,2,2023-07-29,,True,5,2,4,True
430,1089,2825,2,2023-07-23,General seven miss seek evidence mission single education. Few allow hair through little produce personal run.,False,4,3,2,True
431,1090,3526,3,2023-06-07,,True,3,2,1,True
432,1094,1203,4,2024-12-06,Environment usually senior at book somebody. Along including myself look control common.,True,1,1,3,False
433,1098,2253,3,2023-11-06,,True,2,2,5,True
434,1102,1621,4,2023-12-08,Republican its best foreign read upon run ask. Century really or job language true threat.,False,1,2,4,False
435,1103,4558,4,2023-09-28,Several letter build example major check about. Mean resource certainly shoulder world wait line.,True,5,3,4,False
436,1107,4335,3,2023-11-05,Staff billion role expert over three start court. Hope store process your gas involve.,False,1,4,5,False
437,1108,2392,5,2023-04-11,,True,5,3,4,False
438,1112,2293,3,2024-03-19,,True,2,3,3,False
439,1116,426,1,2023-09-10,Management how truth in consumer conference consumer. Degree evening better throw century court.,True,3,3,4,False
440,1117,3053,3,2023-10-27,,False,3,3,1,True
441,1119,3154,3,2024-05-14,Include few five accept soon feel.,False,2,4,2,False
442,1121,4803,5,2023-03-25,,True,3,2,3,False
443,1124,3991,5,2023-05-02,Lay my however green their attention.,False,4,5,1,False
444,1126,4919,3,2024-04-12,Tree seek place.,False,3,2,1,False
445,1129,1214,2,2023-11-30,Walk look war seven particularly debate cost personal.,True,4,3,2,True
446,1132,1615,3,2024-12-11,,True,3,5,3,False
447,1134,903,4,2023-07-21,Notice center left water student.,True,5,1,1,False
448,1139,4041,5,2023-08-09,,True,3,4,1,False
449,1140,533,2,2023-08-11,,True,1,3,1,False
450,1141,217,4,2024-09-24,Teach to tree.,False,3,2,3,False
451,1142,4652,1,2023-10-25,When model amount sport professional member.,True,5,4,5,False
452,1144,834,5,2024-05-26,Reach beat pick bank news same mouth recently. Opportunity certain goal front law parent.,True,5,1,3,False
453,1146,879,5,2023-03-11,Word cause share market especially its. Two write her remember.,False,1,3,3,False
454,1147,2294,3,2024-01-27,,True,2,4,5,True
455,1149,2274,4,2024-08-21,,False,3,3,1,False
456,1151,3249,4,2024-03-28,,True,3,5,4,False
457,1152,406,5,2023-08-08,,False,2,2,2,False
458,1153,137,4,2024-04-05,Wide argue them speak current push.,True,4,4,4,False
459,1155,1182,3,2024-07-05,Nor public computer short.,True,2,5,2,True
460,1156,3395,3,2023-04-07,Race why message check.,True,1,1,3,False
461,1157,3618,2,2023-10-25,Picture may well whether lose enter growth. What sister pay your how tell.,True,1,4,3,True
462,1158,4539,3,2024-10-26,,False,5,5,5,False
463,1161,4377,5,2024-08-07,May expect consumer new.,True,5,3,1,False
464,1163,4929,4,2024-07-30,,False,1,1,3,False
465,1167,4651,1,2024-04-11,,False,4,2,3,False
466,1168,3006,2,2024-04-24,,True,3,3,3,False
467,1170,4613,2,2023-04-16,,True,1,4,2,False
468,1172,4521,2,2023-07-15,,True,4,4,1,False
469,1174,2962,5,2023-02-19,,True,5,1,3,False
470,1175,3759,4,2024-05-06,,True,4,2,4,True
471,1176,1646,2,2024-01-06,Only author manage executive one quickly account.,False,4,1,3,False
472,1177,1685,5,2023-09-28,Idea beyond open.,True,3,4,4,False
473,1178,1619,2,2023-12-06,,True,3,5,2,False
474,1179,2449,1,2024-06-15,Indeed high usually interest new item. Unit thank investment assume shake image so.,False,1,3,2,False
475,1180,241,5,2024-01-08,,True,4,5,1,False
476,1185,4394,4,2023-08-19,Fine reveal bed early. Dog book despite enter relationship.,False,1,5,2,False
477,1189,1366,2,2024-08-30,,False,4,4,5,False
478,1190,3177,4,2024-11-21,,True,5,4,3,False
479,1194,245,5,2024-03-30,,True,4,1,3,False
480,1195,798,1,2024-04-22,,True,4,1,5,False
481,1199,1839,4,2023-12-20,,True,3,4,1,False
482,1200,2555,3,2024-08-25,,False,2,1,1,False
483,1201,810,4,2023-05-30,Order personal sister public movement.,True,2,2,4,False
484,1204,1920,3,2024-07-16,,True,5,5,2,False
485,1212,2766,1,2024-02-10,,False,4,2,2,False
486,1213,3371,5,2023-11-17,,True,4,4,2,False
487,1220,3592,5,2023-10-23,Scene high talk score.,False,1,5,2,False
488,1221,4713,5,2024-10-26,,True,4,4,4,False
489,1223,3253,3,2023-12-17,,True,2,2,1,True
490,1225,4453,2,2025-01-25,Subject particularly else better factor.,True,3,4,3,False
491,1227,638,2,2023-05-16,,True,2,4,1,False
492,1228,2570,3,2023-07-03,,True,4,3,5,False
493,1230,2116,1,2023-06-15,Each talk apply offer.,True,3,3,2,True
494,1231,4739,5,2023-03-12,And rule set third or. Recent she really claim land box explain.,True,4,5,3,False
495,1233,1698,5,2024-06-05,Subject know sea after education above.,True,2,1,1,False
496,1235,3752,5,2023-03-15,,True,5,1,5,False
497,1239,3952,5,2023-03-12,Bill weight five material decision.,False,2,2,4,False
498,1240,222,2,2023-06-18,,False,2,3,3,False
499,1242,3518,5,2023-09-16,Minute bill doctor statement wonder.,True,2,2,1,False
500,1244,3451,4,2024-04-03,,True,2,4,5,True
501,1245,3442,5,2023-08-27,,True,5,4,1,False
502,1248,4422,1,2023-03-11,Ten ask surface by.,False,1,1,1,False
503,1251,1769,4,2024-06-28,Watch understand trip hear hit able authority early. Town pass community.,False,5,1,4,True
504,1253,3202,4,2024-07-08,,True,4,3,2,False
505,1254,397,5,2023-09-28,,True,3,2,3,False
506,1255,2126,2,2023-04-22,Well figure investment science page seat. Black maintain a player government skill hold do.,True,1,4,4,False
507,1259,1272,3,2024-09-04,,False,1,2,1,False
508,1260,2774,5,2023-02-04,Newspaper rate old in. Something wife doctor production president.,True,4,4,2,False
509,1262,750,1,2023-04-28,Watch difficult dog focus fast guy method. Fact voice message lay cause old force.,False,1,2,2,True
510,1266,1087,2,2023-10-02,,True,5,2,1,False
511,1269,2805,3,2024-01-13,,False,2,5,1,False
512,1271,3971,4,2023-06-11,,True,4,1,1,False
513,1272,719,4,2023-12-11,,True,3,2,1,False
514,1274,926,4,2023-05-07,Church large explain necessary south tend official amount. Painting training him campaign.,True,5,5,1,True
515,1276,4055,2,2024-08-03,,True,1,2,4,False
516,1280,4403,4,2023-02-04,,True,3,2,4,False
517,1284,482,4,2023-10-12,Generation pay soldier dog room all.,True,2,2,2,False
518,1288,4187,5,2024-10-20,Try arrive day test life.,False,1,5,5,False
519,1289,880,5,2023-07-05,Wide author west ready white summer ground.,True,2,5,1,False
520,1290,4656,4,2023-03-08,,True,2,1,2,True
521,1291,1575,1,2024-10-25,,False,3,3,1,False
522,1293,3914,2,2024-03-11,,True,1,1,4,False
523,1296,243,2,2023-11-09,,True,4,2,2,True
524,1298,3860,2,2023-07-20,,True,1,3,2,False
525,1299,1276,3,2024-12-28,,False,1,2,4,False
526,1301,3296,2,2024-06-01,,True,3,2,5,False
527,1303,570,4,2024-02-27,,True,1,4,4,False
528,1304,3648,3,2024-07-08,,True,4,4,4,False
529,1306,2949,3,2023-11-16,Find defense defense another. Why movement home.,False,1,2,4,False
530,1310,3466,1,2024-10-30,Field plan responsibility able go individual government improve. Part type compare anyone plant station dark.,True,1,1,1,True
531,1312,2901,2,2025-01-14,Around kid say born network. Thank reality add act where prove.,True,1,4,1,False
532,1314,2525,4,2023-04-01,And describe interview to someone. Beat audience cover.,False,3,5,3,False
533,1317,359,2,2023-02-01,,True,2,1,5,True
534,1318,2214,5,2024-05-21,,False,4,3,2,True
535,1319,4050,3,2023-10-28,,True,2,3,3,True
536,1320,3197,3,2023-08-23,,True,2,5,5,False
537,1321,3389,2,2024-09-17,,True,3,3,3,False
538,1323,4328,1,2024-11-06,,True,4,4,1,True
539,1327,1690,2,2023-09-24,,True,2,2,1,False
540,1332,4508,4,2024-01-16,,False,3,1,1,False
541,1333,3539,4,2023-09-06,Identify federal cell past. Rather might hot perform.,True,5,3,4,False
542,1335,4129,3,2024-07-07,,False,5,4,5,False
543,1338,2665,3,2023-07-28,Behavior at huge concern alone dinner.,True,1,1,3,True
544,1348,474,4,2024-10-01,,True,4,2,1,False
545,1349,4338,2,2024-06-12,,False,2,5,5,False
546,1351,2734,2,2023-10-06,Effect concern process him.,True,4,2,2,False
547,1352,436,2,2024-07-09,Hotel light firm. Manage where simple cell personal and age.,False,4,1,1,False
548,1354,1687,5,2024-07-13,,True,4,5,3,False
549,1358,4324,2,2023-05-21,Force unit avoid task item whatever medical support. Agent production prevent among southern opportunity.,False,2,2,4,False
550,1359,861,5,2023-09-22,,False,4,4,2,False
551,1364,2741,4,2024-11-04,Become wait agree ever attorney. Game scientist allow many available learn.,True,5,5,2,False
552,1369,3111,1,2024-02-27,Open significant gas western short.,False,2,3,5,False
553,1370,1785,4,2023-07-06,,False,4,2,4,False
554,1371,3318,4,2023-02-16,Clear fire meeting.,True,2,4,3,False
555,1374,562,1,2024-01-09,,True,3,1,4,False
556,1375,700,4,2023-06-29,,True,1,4,2,False
557,1376,445,1,2023-09-02,Blood trial hotel authority happen support attention know. No half none great.,True,2,5,2,False
558,1377,78,4,2023-07-23,,True,3,2,3,False
559,1379,2634,2,2024-09-24,,False,4,4,2,False
560,1380,3108,1,2023-02-12,Prove treat mission indicate.,True,4,5,5,True
561,1381,77,2,2023-03-19,,False,1,4,3,False
562,1385,897,4,2023-12-19,Light source huge similar student number. Safe party suggest without even today.,True,3,5,3,False
563,1387,356,4,2023-08-08,Like southern fine business next high. Pull follow star into big.,True,4,1,3,False
564,1391,288,5,2024-11-25,,True,2,4,2,False
565,1392,3790,4,2024-05-20,Attack picture while rather she report power onto.,False,3,5,4,False
566,1393,2453,3,2024-10-14,,True,5,1,1,False
567,1395,2963,4,2024-06-30,Without any example throughout despite. Plan heavy good south.,True,1,1,1,False
568,1397,808,3,2024-03-04,System themselves police.,False,4,3,2,False
569,1399,1445,5,2023-02-12,,True,5,1,5,True
570,1401,3284,2,2023-03-23,Place perform local night professional. Discuss doctor third thus like pick gun class.,True,4,2,3,False
571,1405,4201,4,2023-08-10,,True,4,1,3,True
572,1407,427,5,2023-02-28,,True,5,2,5,False
573,1408,359,1,2023-01-24,,True,4,2,1,False
574,1414,4129,3,2023-04-05,Traditional never speech teach.,True,1,2,3,False
575,1416,1972,1,2023-07-11,Medical road for include its radio. Reflect recognize boy expect power pass speech green.,True,4,3,4,False
576,1418,1503,3,2023-08-16,,True,5,5,3,False
577,1419,98,2,2024-01-03,,True,2,2,4,False
578,1420,4848,2,2024-06-09,,True,3,3,3,False
579,1422,4331,3,2023-06-03,,True,3,5,1,False
580,1424,4011,1,2023-04-24,,True,5,5,3,True
581,1426,2607,2,2024-06-27,,True,5,5,2,False
582,1431,1323,1,2024-12-19,Wear mind plant dinner everyone. Event growth standard detail.,True,5,2,4,False
583,1433,1239,3,2023-05-22,Cold manager who game. Leg someone despite thought coach.,True,5,4,5,False
584,1434,1110,2,2024-06-11,Social TV news stage deal.,True,2,3,4,False
585,1437,350,5,2024-06-07,,True,4,2,2,False
586,1439,342,4,2023-04-08,,True,5,5,2,False
587,1440,649,3,2024-09-04,,True,3,2,5,False
588,1444,61,1,2023-09-24,Clearly this crime those property though shake.,True,1,3,4,True
589,1448,1403,1,2023-05-08,,False,4,1,1,False
590,1449,215,5,2024-05-24,Local not institution parent fear. Education doctor science career hit suffer professional least.,True,2,4,1,False
591,1450,1608,4,2024-12-21,,True,5,4,1,False
592,1452,91,5,2024-01-12,,True,2,1,3,False
593,1454,1480,4,2024-06-15,,True,5,4,1,False
594,1455,2037,4,2024-07-23,,False,3,4,1,False
595,1456,960,4,2024-12-30,,True,5,5,1,False
596,1457,1655,3,2023-10-20,,False,1,4,4,False
597,1458,1656,1,2024-11-22,,False,3,1,3,False
598,1462,3172,1,2023-03-23,Phone your air begin just. Family decide most difficult card.,True,3,2,1,False
599,1464,4023,3,2023-02-18,,True,5,5,1,True
600,1466,3580,2,2023-07-27,,True,3,4,5,False
601,1468,4689,4,2024-04-07,,True,3,4,5,False
602,1469,2982,3,2024-08-12,Move relate eight now process leader.,True,3,2,2,False
603,1470,4256,1,2023-05-18,First condition test part hard.,True,2,5,2,False
604,1471,4602,3,2023-10-06,Court southern Democrat particular view. Career produce religious leader minute look story.,True,4,1,4,False
605,1475,3245,5,2024-04-19,,True,1,1,5,False
606,1476,4447,3,2024-12-26,,False,3,4,1,False
607,1483,2833,4,2023-10-20,Join professional meet recognize rich through.,False,2,1,4,False
608,1486,2178,5,2023-08-27,,True,3,3,3,True
609,1491,2156,5,2023-07-17,,True,2,5,5,False
610,1492,1883,3,2024-07-04,Specific final smile election collection sit. Rather age law push beautiful.,True,3,2,2,True
611,1495,2003,2,2024-01-26,,True,1,3,2,False
612,1496,4927,3,2023-08-24,,False,5,1,2,False
613,1501,2513,3,2024-01-10,,False,2,3,5,True
614,1502,3764,5,2024-09-19,Agency charge himself perform live. Anyone play alone perhaps could.,False,4,3,3,False
615,1503,3834,5,2023-09-28,,True,5,2,3,True
616,1505,1578,3,2024-05-27,,True,5,1,1,False
617,1506,103,5,2023-04-22,,True,1,1,1,False
618,1507,4025,5,2023-10-16,,True,5,1,5,True
619,1511,869,2,2023-11-20,,True,2,3,1,True
620,1512,4562,2,2023-12-09,,False,5,3,3,False
621,1515,3909,2,2023-11-29,,True,2,4,3,False
622,1517,3744,1,2023-03-23,,True,2,4,4,False
623,1519,1955,3,2024-07-10,Dark find ability among woman happy body control.,False,3,4,3,False
624,1522,4214,4,2023-10-31,Seem author approach. Old employee them exist chair amount.,False,4,5,2,False
625,1523,287,3,2023-06-27,Often determine chair response. Store election sometimes those low.,False,4,5,5,False
626,1526,4827,2,2023-09-13,,False,2,4,5,False
627,1527,616,1,2024-08-09,,True,2,4,4,True
628,1530,1863,3,2023-08-13,New candidate parent force several stay away.,True,2,1,1,False
629,1532,2034,5,2024-06-04,,True,2,4,1,False
630,1534,841,1,2023-06-10,,False,1,1,4,False
631,1535,3054,1,2024-05-10,,True,5,2,3,False
632,1536,2336,3,2024-09-23,Direction before run question.,True,3,2,4,False
633,1537,4834,3,2024-02-27,,True,2,2,3,False
634,1538,3223,2,2023-02-17,,True,2,4,3,False
635,1539,2710,5,2024-04-05,,True,2,1,4,True
636,1542,2623,1,2024-08-04,Top always direction friend.,True,3,2,5,False
637,1543,2025,4,2023-04-17,,False,3,5,3,True
638,1564,4765,4,2023-10-03,,True,5,1,3,False
639,1565,3926,4,2023-05-10,Quality lay late movement can kid similar nor. Tv peace bring contain child soldier.,True,3,5,4,False
640,1566,1946,5,2024-04-17,,False,5,2,3,False
641,1569,3481,5,2023-07-23,,False,5,1,4,False
642,1572,3201,2,2024-04-06,Third analysis none grow federal hand whom hotel.,True,1,2,4,False
643,1573,838,3,2024-02-09,Put relate term water include.,True,2,2,3,False
644,1576,3621,3,2024-02-18,,True,2,4,2,False
645,1577,4525,4,2023-03-14,Activity economic box its. Number reality area me produce inside recently.,False,3,1,3,False
646,1578,1470,3,2023-03-30,,False,5,3,4,True
647,1580,2192,4,2024-12-03,Machine music produce itself finally claim. Suggest will population much.,False,3,5,3,False
648,1582,1884,1,2024-06-21,Remain to time so television just final.,True,5,4,4,False
649,1584,583,5,2025-01-09,,False,2,4,3,False
650,1586,1741,5,2024-10-06,Site travel hold lay civil career.,True,4,3,2,False
651,1587,3249,4,2023-04-25,,True,5,3,1,False
652,1589,748,5,2024-08-31,,True,1,5,1,False
653,1591,763,3,2024-02-22,Charge understand establish officer seven into clearly. Voice garden economy heavy.,True,1,5,4,True
654,1592,4445,1,2024-07-23,Wrong so trouble treatment. Few sometimes brother computer somebody smile.,True,3,2,1,True
655,1593,4658,2,2023-04-10,,True,4,3,4,False
656,1594,4938,1,2023-05-03,,True,3,2,5,True
657,1595,2398,1,2023-11-13,,False,1,2,1,True
658,1597,97,4,2024-04-11,,False,2,1,5,False
659,1599,4938,2,2024-10-07,,True,1,5,4,False
660,1600,3050,1,2023-05-24,Economy simply program small continue.,True,5,5,1,True
661,1604,2518,5,2024-06-21,Above study Mrs wish certain tend matter.,True,4,2,5,False
662,1605,4572,4,2024-06-20,,True,1,1,2,False
663,1607,3572,4,2023-04-18,,True,2,1,3,False
664,1608,2127,1,2023-11-25,,True,2,4,1,False
665,1609,4320,1,2024-04-30,Add two provide specific.,False,4,3,4,True
666,1610,816,3,2024-10-27,,True,1,5,3,False
667,1615,2847,3,2024-12-12,,True,1,5,3,True
668,1621,763,4,2024-06-06,Law beyond traditional eye bag. Sing action coach manage near control.,True,1,5,3,True
669,1622,400,2,2023-05-14,,True,4,2,5,False
670,1625,3076,3,2023-09-21,,True,4,3,2,False
671,1626,701,1,2023-06-23,,True,3,5,3,True
672,1628,4693,1,2024-09-07,Ask behind artist girl.,True,5,3,1,True
673,1634,3580,4,2024-10-19,Sort ever away commercial both talk.,True,1,5,1,False
674,1637,946,2,2024-10-09,View production some guess. Mr put drop girl.,True,3,4,2,False
675,1638,4347,5,2023-01-15,,True,5,1,1,False
676,1641,1050,2,2024-12-18,Different magazine recent learn three poor. Teacher after voice none.,False,5,2,1,False
677,1645,3748,2,2024-07-20,,True,3,4,1,False
678,1646,3072,1,2023-10-29,Wall more when reduce five move soon.,True,1,1,2,False
679,1650,605,3,2024-07-03,Learn defense he scientist night wind. Quite everybody role method machine off either.,False,1,2,5,False
680,1653,319,2,2023-05-29,Spend poor art fine individual national western animal. Speak idea happy floor mind store project.,False,4,5,2,False
681,1655,3707,4,2024-10-08,,True,2,2,5,False
682,1661,2885,4,2023-07-21,,False,2,4,4,False
683,1663,3909,5,2024-07-12,,True,2,2,4,True
684,1665,4330,5,2023-11-12,Upon until beat meet pick hit. Unit seven from everybody.,True,5,2,3,False
685,1668,3734,4,2024-10-22,,False,1,5,1,True
686,1669,2586,3,2023-06-11,,False,1,4,5,True
687,1670,1623,5,2023-07-02,Finish bank whose already identify owner. Analysis close threat us health executive class.,True,4,1,2,True
688,1671,1874,3,2023-07-26,,True,4,1,5,True
689,1672,2971,5,2023-02-20,,True,1,1,3,True
690,1676,3859,2,2024-11-25,Better him fact notice accept charge her successful. Learn through data civil.,False,5,1,2,False
691,1677,4599,3,2024-08-12,Medical quite here road question actually TV. Plant rich month exactly assume.,True,4,2,5,False
692,1681,4461,1,2024-12-21,,False,5,2,1,False
693,1683,880,4,2023-12-26,Democratic vote war town including. Provide Mr you arrive at.,True,4,2,4,False
694,1684,1636,5,2024-03-04,Animal article best story involve never. Hard must outside.,True,4,1,4,True
695,1685,1353,5,2024-08-23,Know PM people effect likely. Order focus teach young true deal.,False,4,3,5,False
696,1686,263,5,2025-01-12,,True,3,5,3,True
697,1687,952,4,2024-07-29,,True,4,3,5,True
698,1695,3792,3,2024-11-06,,False,2,3,2,False
699,1696,1069,1,2023-05-21,,True,4,3,3,False
