violation_id,ticket_id,violation_type,sla_hours,actual_hours,violation_date,severity,impact,action_taken
1607,9080,Response Time,2,24.0,2024-12-07,Minor,Low,Manager Notified
1608,9083,Response Time,8,24.0,2024-04-15,Critical,High,Process Review
1609,9084,Response Time,2,24.0,2024-03-31,Critical,Low,Manager Notified
1610,9089,Response Time,8,24.0,2024-12-14,Minor,High,Manager Notified
1611,9098,Response Time,2,24.0,2024-08-06,Minor,Medium,Manager Notified
1612,9100,Response Time,2,24.0,2024-12-15,Minor,Medium,Process Review
1613,9102,Response Time,8,24.0,2024-05-28,Critical,Medium,None
1614,9104,Response Time,2,24.0,2024-07-27,Minor,Medium,None
1615,9108,Response Time,8,24.0,2024-03-13,Minor,Low,Manager Notified
1616,9119,Response Time,8,24.0,2024-04-11,Major,High,None
1617,9122,Response Time,2,48.0,2023-05-05,Major,High,Manager Notified
1618,9124,Response Time,2,24.0,2023-03-05,Major,Medium,Escalated
1619,9127,Response Time,8,24.0,2023-03-18,Minor,High,Process Review
1620,9131,Response Time,8,24.0,2023-02-04,Critical,Low,Escalated
1621,9141,Response Time,8,24.0,2023-05-27,Major,Medium,Escalated
1622,9142,Response Time,8,24.0,2023-07-18,Major,Medium,Escalated
1623,9146,Response Time,2,24.0,2024-09-22,Major,Low,None
1624,9159,Response Time,8,24.0,2024-02-02,Minor,Low,Process Review
1625,9166,Response Time,8,24.0,2024-05-22,Critical,Medium,Process Review
1626,9168,Response Time,8,24.0,2023-05-10,Minor,Medium,Manager Notified
1627,9174,Response Time,2,24.0,2023-07-09,Critical,Medium,None
1628,9175,Response Time,2,24.0,2023-02-12,Critical,High,Process Review
1629,9181,Response Time,2,24.0,2024-09-09,Major,High,Escalated
1630,9186,Response Time,8,24.0,2024-12-09,Critical,Low,Escalated
1631,9197,Response Time,8,24.0,2024-07-09,Major,Medium,Process Review
1632,9198,Response Time,2,24.0,2024-03-14,Minor,High,Escalated
1633,9206,Response Time,2,24.0,2024-12-21,Critical,Medium,Escalated
1634,9209,Response Time,8,24.0,2023-09-11,Critical,Low,Process Review
1635,9212,Response Time,8,24.0,2024-03-12,Critical,High,None
1636,9223,Response Time,8,24.0,2023-06-16,Minor,Low,Manager Notified
1637,9225,Response Time,8,24.0,2024-12-08,Critical,Low,Process Review
1638,9228,Response Time,8,24.0,2024-09-17,Major,Low,Process Review
1639,9239,Response Time,2,24.0,2024-01-14,Critical,Low,None
1640,9241,Response Time,8,24.0,2023-04-11,Minor,High,Escalated
1641,9248,Response Time,8,24.0,2023-12-05,Minor,High,Escalated
1642,9256,Response Time,2,24.0,2023-05-05,Minor,Medium,Manager Notified
1643,9257,Response Time,2,24.0,2023-01-05,Major,Low,Manager Notified
1644,9262,Response Time,2,24.0,2024-08-21,Major,Low,Escalated
1645,9264,Response Time,2,24.0,2023-10-17,Minor,Low,Process Review
1646,9266,Response Time,2,24.0,2023-04-04,Critical,Medium,Process Review
1647,9268,Response Time,8,24.0,2024-03-13,Minor,Low,None
1648,9269,Response Time,2,24.0,2024-10-25,Minor,High,Manager Notified
1649,9288,Response Time,2,24.0,2024-02-13,Minor,High,Escalated
1650,9300,Response Time,8,24.0,2024-01-11,Critical,High,None
1651,9302,Response Time,2,24.0,2023-03-28,Critical,Low,Manager Notified
1652,9303,Response Time,8,24.0,2023-02-19,Minor,Medium,Escalated
1653,9308,Response Time,8,24.0,2023-02-23,Critical,Medium,Escalated
1654,9312,Response Time,2,24.0,2024-08-30,Minor,Low,Manager Notified
1655,9320,Response Time,2,24.0,2024-11-12,Minor,Medium,Escalated
1656,9324,Response Time,8,24.0,2023-06-15,Major,Medium,Manager Notified
1657,9329,Response Time,2,24.0,2024-02-11,Minor,High,Manager Notified
1658,9350,Response Time,2,24.0,2023-01-14,Major,Low,Process Review
1659,9351,Response Time,2,24.0,2024-06-20,Critical,High,None
1660,9367,Response Time,2,24.0,2024-05-19,Critical,High,Manager Notified
1661,9372,Response Time,8,24.0,2023-09-14,Critical,High,Process Review
1662,9380,Response Time,8,24.0,2024-04-08,Critical,Medium,Escalated
1663,9382,Response Time,8,24.0,2024-06-26,Major,Low,Manager Notified
1664,9387,Response Time,8,24.0,2024-06-08,Critical,High,Process Review
1665,9390,Response Time,2,24.0,2023-08-23,Major,Low,None
1666,9394,Response Time,2,24.0,2023-11-15,Minor,High,Process Review
1667,9409,Response Time,2,24.0,2024-08-23,Minor,High,Manager Notified
1668,9411,Response Time,8,24.0,2024-05-03,Critical,Low,Process Review
1669,9417,Response Time,8,24.0,2024-06-30,Minor,High,Process Review
1670,9418,Response Time,2,24.0,2023-02-25,Major,Low,Process Review
1671,9428,Response Time,2,24.0,2023-03-25,Minor,High,Escalated
1672,9438,Response Time,2,24.0,2023-07-18,Critical,High,Escalated
1673,9441,Response Time,2,24.0,2024-09-06,Critical,High,None
1674,9445,Response Time,2,24.0,2023-07-22,Major,Low,Manager Notified
1675,9448,Response Time,8,24.0,2024-09-09,Major,Medium,Process Review
1676,9450,Response Time,8,24.0,2023-09-13,Critical,Medium,Manager Notified
1677,9460,Response Time,2,24.0,2024-09-24,Critical,High,None
1678,9462,Response Time,2,24.0,2023-01-05,Minor,High,Process Review
1679,9464,Response Time,2,24.0,2023-06-09,Major,High,Manager Notified
1680,9477,Response Time,8,24.0,2024-10-18,Critical,High,None
1681,9479,Response Time,2,24.0,2023-04-08,Critical,Low,Escalated
1682,9490,Response Time,8,24.0,2023-07-12,Minor,High,Process Review
1683,9504,Response Time,8,24.0,2024-04-20,Major,Low,Escalated
1684,9515,Response Time,2,24.0,2024-09-16,Critical,Low,Process Review
1685,9519,Response Time,2,24.0,2023-02-11,Minor,Medium,Manager Notified
1686,9523,Response Time,8,24.0,2023-05-30,Critical,High,Escalated
1687,9526,Response Time,2,24.0,2024-04-12,Critical,Medium,None
1688,9529,Response Time,8,24.0,2023-01-29,Minor,High,Process Review
1689,9535,Response Time,8,24.0,2023-07-25,Minor,Medium,Manager Notified
1690,9536,Response Time,2,24.0,2024-11-11,Critical,High,None
1691,9539,Response Time,8,24.0,2024-10-04,Major,High,Manager Notified
1692,9548,Response Time,8,24.0,2023-11-11,Critical,Low,Manager Notified
1693,9560,Response Time,2,24.0,2024-03-05,Major,Medium,None
1694,9563,Response Time,2,24.0,2024-06-03,Critical,Low,Manager Notified
1695,9564,Response Time,2,24.0,2024-03-27,Critical,Low,None
1696,9566,Response Time,8,24.0,2023-08-25,Major,Medium,Manager Notified
1697,9576,Response Time,8,24.0,2023-03-15,Critical,Medium,Process Review
1698,9578,Response Time,2,24.0,2024-09-13,Critical,Low,Manager Notified
1699,9589,Response Time,8,24.0,2023-11-01,Major,Medium,Escalated
1700,9593,Response Time,8,24.0,2024-09-07,Major,Low,Manager Notified
1701,9598,Response Time,2,24.0,2024-04-04,Critical,High,Process Review
1702,9600,Response Time,2,24.0,2024-04-30,Major,Low,Manager Notified
1703,9603,Response Time,2,24.0,2024-06-09,Major,High,Escalated
1704,9611,Response Time,2,48.0,2024-07-20,Critical,Medium,Escalated
1705,9629,Response Time,8,24.0,2023-11-08,Minor,Low,Process Review
1706,9632,Response Time,2,24.0,2023-12-09,Major,Low,Manager Notified
1707,9635,Response Time,8,24.0,2023-03-07,Critical,Low,Escalated
1708,9636,Response Time,2,24.0,2023-10-10,Minor,High,Escalated
1709,9645,Response Time,8,24.0,2023-06-02,Critical,High,Manager Notified
1710,9647,Response Time,2,24.0,2023-05-10,Major,Low,Manager Notified
1711,9656,Response Time,2,24.0,2023-07-20,Minor,High,Manager Notified
1712,9663,Response Time,8,24.0,2024-02-25,Major,Medium,None
1713,9677,Response Time,2,24.0,2023-01-03,Major,High,Manager Notified
1714,9678,Response Time,2,24.0,2023-11-20,Minor,High,Process Review
1715,9682,Response Time,2,24.0,2024-01-11,Critical,High,Process Review
1716,9689,Response Time,2,24.0,2024-07-31,Critical,Low,Manager Notified
1717,9692,Response Time,2,24.0,2023-12-17,Minor,Medium,Escalated
1718,9706,Response Time,8,24.0,2023-02-25,Critical,Medium,Escalated
1719,9712,Response Time,2,24.0,2024-02-14,Major,High,Process Review
1720,9724,Response Time,8,24.0,2023-07-19,Critical,Low,None
1721,9729,Response Time,8,24.0,2023-11-24,Minor,High,Manager Notified
1722,9733,Response Time,2,24.0,2023-03-17,Major,High,None
1723,9736,Response Time,8,24.0,2024-02-25,Critical,Low,None
1724,9741,Response Time,8,24.0,2023-02-06,Minor,Low,Process Review
1725,9743,Response Time,8,24.0,2023-08-26,Major,Low,Escalated
1726,9745,Response Time,2,24.0,2023-07-10,Major,High,None
1727,9760,Response Time,2,24.0,2024-03-28,Major,Low,Escalated
1728,9761,Response Time,8,24.0,2023-06-15,Minor,Medium,Escalated
1729,9768,Response Time,2,24.0,2023-10-23,Minor,Medium,Escalated
1730,9780,Response Time,2,24.0,2024-10-15,Minor,Medium,None
1731,9783,Response Time,2,24.0,2024-02-22,Critical,Medium,Process Review
1732,9788,Response Time,2,24.0,2024-06-20,Minor,High,Manager Notified
1733,9797,Response Time,24,48.0,2023-06-13,Major,Medium,Process Review
1734,9800,Response Time,2,24.0,2023-11-14,Critical,Low,Escalated
1735,9801,Response Time,2,24.0,2023-08-13,Major,Low,Process Review
1736,9803,Response Time,2,24.0,2024-06-10,Major,Low,None
1737,9818,Response Time,2,24.0,2023-01-08,Minor,Low,None
1738,9822,Response Time,2,24.0,2023-11-08,Critical,High,Escalated
1739,9832,Response Time,2,24.0,2023-09-10,Minor,Low,None
1740,9837,Response Time,2,24.0,2023-06-11,Major,Low,None
1741,9841,Response Time,2,24.0,2023-11-16,Critical,Medium,Manager Notified
1742,9848,Response Time,2,24.0,2024-03-10,Major,Low,None
1743,9858,Response Time,8,24.0,2024-08-24,Major,Low,Manager Notified
1744,9859,Response Time,8,24.0,2023-06-22,Critical,Low,Escalated
1745,9861,Response Time,2,24.0,2023-04-04,Minor,Low,Escalated
1746,9862,Response Time,2,24.0,2024-03-15,Major,Medium,Process Review
1747,9868,Response Time,8,24.0,2024-12-04,Minor,Low,None
1748,9877,Response Time,8,24.0,2024-01-01,Critical,High,Manager Notified
1749,9879,Response Time,8,24.0,2023-04-20,Major,Low,Escalated
1750,9883,Response Time,2,24.0,2024-11-30,Major,Medium,None
1751,9887,Response Time,8,24.0,2024-12-18,Minor,Low,Manager Notified
1752,9893,Response Time,2,24.0,2024-03-21,Minor,Medium,Process Review
1753,9894,Response Time,2,24.0,2023-06-14,Critical,Medium,Process Review
1754,9897,Response Time,8,24.0,2023-08-25,Critical,High,Escalated
1755,9903,Response Time,2,24.0,2023-10-12,Minor,Low,Escalated
1756,9918,Response Time,2,24.0,2024-11-16,Minor,Medium,None
1757,9920,Response Time,8,24.0,2023-07-15,Critical,High,Escalated
1758,9934,Response Time,2,24.0,2024-04-13,Major,Low,Escalated
1759,9939,Response Time,8,24.0,2024-05-11,Critical,High,Process Review
1760,9940,Response Time,2,48.0,2024-07-27,Critical,Medium,Escalated
1761,9943,Response Time,2,24.0,2023-06-15,Critical,Low,Escalated
1762,9949,Response Time,8,24.0,2024-08-31,Major,Medium,None
1763,9969,Response Time,8,24.0,2024-03-14,Critical,Medium,None
1764,9970,Response Time,2,24.0,2024-09-11,Critical,Low,Manager Notified
1765,9976,Response Time,8,24.0,2023-04-07,Critical,High,Process Review
1766,9987,Response Time,8,24.0,2023-07-10,Critical,High,Manager Notified
1767,9993,Response Time,2,24.0,2024-03-18,Major,Medium,None
1768,9994,Response Time,24,48.0,2024-02-18,Minor,High,None
1769,10000,Response Time,2,24.0,2023-04-09,Major,Medium,None
1770,10003,Response Time,8,24.0,2023-04-26,Minor,High,None
1771,10006,Response Time,2,24.0,2024-11-18,Major,High,None
1772,10007,Response Time,8,24.0,2023-10-01,Minor,Medium,Escalated
1773,10011,Response Time,2,24.0,2024-07-07,Major,Low,None
1774,10022,Response Time,8,24.0,2023-06-06,Minor,Low,Process Review
1775,10025,Response Time,2,24.0,2024-01-01,Critical,Medium,None
1776,10027,Response Time,2,24.0,2023-06-04,Minor,Low,None
1777,10038,Response Time,8,24.0,2024-06-08,Minor,Medium,Manager Notified
1778,10046,Response Time,2,48.0,2024-12-22,Critical,Low,Escalated
1779,10048,Response Time,8,24.0,2024-03-13,Critical,Low,Manager Notified
1780,10051,Response Time,2,24.0,2023-09-22,Minor,Medium,Process Review
1781,10058,Response Time,8,24.0,2023-02-13,Minor,Medium,Manager Notified
1782,10072,Response Time,8,24.0,2024-03-07,Critical,Low,Manager Notified
1783,10073,Response Time,8,24.0,2023-04-06,Critical,Low,Escalated
1784,10075,Response Time,8,24.0,2024-10-10,Major,Low,Escalated
1785,10080,Response Time,2,48.0,2024-01-13,Critical,High,None
1786,10092,Response Time,8,24.0,2024-08-31,Critical,Medium,None
1787,10115,Response Time,8,24.0,2023-08-22,Critical,High,Manager Notified
1788,10121,Response Time,2,24.0,2023-09-16,Major,High,Manager Notified
1789,10124,Response Time,8,24.0,2023-11-14,Minor,Medium,Process Review
1790,10127,Response Time,2,24.0,2023-09-09,Critical,Medium,Process Review
1791,10129,Response Time,8,24.0,2023-10-30,Minor,Low,Manager Notified
1792,10133,Response Time,2,24.0,2023-05-10,Minor,Low,Process Review
1793,10138,Response Time,2,24.0,2024-06-20,Minor,Low,Escalated
1794,10139,Response Time,8,24.0,2024-10-20,Major,High,Manager Notified
1795,10144,Response Time,2,24.0,2023-08-15,Major,Low,Process Review
1796,10149,Response Time,8,24.0,2024-01-27,Major,High,None
1797,10150,Response Time,2,24.0,2024-02-24,Critical,High,None
1798,10151,Response Time,8,24.0,2024-08-07,Minor,High,Manager Notified
1799,10153,Response Time,2,24.0,2024-02-07,Minor,Medium,None
1800,10154,Response Time,2,24.0,2023-10-10,Minor,Medium,None
1801,10155,Response Time,2,24.0,2024-08-01,Major,Low,Manager Notified
1802,10160,Response Time,2,24.0,2024-05-25,Critical,High,Manager Notified
1803,10161,Response Time,2,24.0,2023-07-27,Major,High,Process Review
1804,10162,Response Time,8,24.0,2023-06-19,Critical,Low,None
1805,10167,Response Time,2,24.0,2024-12-11,Minor,High,Process Review
1806,10170,Response Time,8,24.0,2023-07-31,Major,High,Manager Notified
1807,10174,Response Time,2,24.0,2024-01-12,Major,High,Process Review
1808,10179,Response Time,8,24.0,2024-12-25,Major,High,Manager Notified
1809,10185,Response Time,8,24.0,2024-08-03,Major,Medium,None
1810,10192,Response Time,8,24.0,2023-04-01,Minor,High,Escalated
1811,10196,Response Time,8,24.0,2024-06-08,Minor,High,Process Review
1812,10201,Response Time,8,24.0,2024-06-14,Major,Medium,Manager Notified
1813,10213,Response Time,2,24.0,2023-11-06,Critical,High,Escalated
1814,10219,Response Time,2,24.0,2023-12-21,Major,Medium,None
1815,10229,Response Time,2,24.0,2024-02-10,Minor,Medium,Process Review
1816,10231,Response Time,8,24.0,2023-12-28,Minor,Low,Process Review
1817,10253,Response Time,2,24.0,2023-05-07,Minor,Low,Process Review
1818,10256,Response Time,2,24.0,2023-04-01,Critical,Low,Process Review
1819,10260,Response Time,8,24.0,2024-02-20,Critical,Medium,None
1820,10265,Response Time,2,24.0,2023-03-10,Critical,Low,Process Review
1821,10267,Response Time,2,24.0,2023-03-22,Minor,Low,None
1822,10268,Response Time,8,24.0,2024-01-01,Minor,Medium,Escalated
1823,10275,Response Time,2,24.0,2023-09-23,Minor,Low,None
1824,10284,Response Time,2,24.0,2023-06-22,Critical,Low,Manager Notified
1825,10286,Response Time,2,24.0,2024-08-23,Major,Low,Process Review
1826,10290,Response Time,2,24.0,2023-04-02,Major,Low,Manager Notified
1827,10299,Response Time,2,24.0,2023-08-05,Critical,Medium,Manager Notified
1828,10303,Response Time,2,24.0,2023-10-20,Major,Medium,Escalated
1829,10304,Response Time,8,24.0,2023-08-23,Critical,Medium,Escalated
1830,10321,Response Time,2,24.0,2023-02-05,Minor,High,Escalated
1831,10324,Response Time,2,24.0,2024-01-04,Minor,Low,None
1832,10336,Response Time,8,24.0,2024-05-04,Major,Low,None
1833,10348,Response Time,2,24.0,2024-12-12,Minor,High,Process Review
1834,10349,Response Time,2,24.0,2024-02-16,Critical,Medium,Process Review
1835,10352,Response Time,8,24.0,2023-08-04,Major,High,Manager Notified
1836,10353,Response Time,8,24.0,2024-09-08,Critical,Low,Process Review
1837,10356,Response Time,2,48.0,2023-01-25,Major,High,None
1838,10360,Response Time,8,24.0,2024-01-11,Critical,Medium,Process Review
1839,10363,Response Time,2,24.0,2023-09-17,Major,High,Escalated
1840,10366,Response Time,2,24.0,2024-11-07,Minor,Medium,None
1841,10367,Response Time,2,24.0,2023-11-16,Critical,High,Manager Notified
1842,10371,Response Time,2,24.0,2023-12-17,Critical,Low,Process Review
1843,10374,Response Time,8,24.0,2024-07-17,Critical,Low,Manager Notified
1844,10381,Response Time,2,24.0,2023-11-07,Minor,High,Manager Notified
1845,10385,Response Time,8,24.0,2023-02-13,Critical,Low,Process Review
1846,10396,Response Time,8,24.0,2023-09-14,Minor,High,None
1847,10414,Response Time,2,24.0,2024-06-23,Minor,Low,Escalated
1848,10420,Response Time,8,24.0,2024-09-28,Minor,High,Process Review
1849,10428,Response Time,2,24.0,2023-08-22,Minor,Low,Escalated
1850,10429,Response Time,2,48.0,2024-08-15,Critical,High,Process Review
1851,10432,Response Time,8,24.0,2023-10-01,Minor,High,Manager Notified
1852,10434,Response Time,2,24.0,2023-04-21,Minor,Medium,Escalated
1853,10436,Response Time,2,24.0,2024-09-29,Critical,High,Process Review
1854,10437,Response Time,2,24.0,2024-08-30,Critical,High,None
1855,10447,Response Time,8,24.0,2023-08-04,Major,Low,Manager Notified
1856,10448,Response Time,8,24.0,2024-11-01,Minor,Low,Escalated
1857,10455,Response Time,2,24.0,2023-05-28,Major,High,Manager Notified
1858,10460,Response Time,2,24.0,2023-04-05,Major,Medium,None
1859,10469,Response Time,2,24.0,2023-02-27,Minor,Low,Escalated
1860,10472,Response Time,8,24.0,2024-11-16,Major,High,None
1861,10473,Response Time,8,24.0,2023-10-11,Minor,High,Escalated
1862,10475,Response Time,2,24.0,2023-06-16,Critical,High,Escalated
1863,10476,Response Time,2,24.0,2024-08-07,Critical,Low,Manager Notified
1864,10481,Response Time,8,24.0,2024-11-05,Minor,High,Manager Notified
1865,10484,Response Time,2,24.0,2024-05-09,Critical,Medium,None
1866,10489,Response Time,8,24.0,2024-10-04,Critical,Medium,Escalated
1867,10505,Response Time,8,24.0,2024-07-05,Critical,Medium,Manager Notified
1868,10507,Response Time,8,24.0,2024-02-02,Critical,High,Process Review
1869,10511,Response Time,2,24.0,2023-07-10,Critical,High,Escalated
1870,10518,Response Time,8,24.0,2024-12-08,Major,Low,Manager Notified
1871,10519,Response Time,2,24.0,2024-09-20,Major,Medium,Escalated
1872,10528,Response Time,2,24.0,2023-09-07,Critical,Medium,Manager Notified
1873,10532,Response Time,8,24.0,2024-12-16,Minor,Low,None
1874,10548,Response Time,2,24.0,2023-03-28,Critical,High,Process Review
1875,10551,Response Time,2,24.0,2024-07-15,Major,High,None
1876,10554,Response Time,8,48.0,2024-09-30,Major,Low,Manager Notified
1877,10564,Response Time,2,24.0,2023-07-15,Critical,Medium,None
1878,10582,Response Time,24,48.0,2023-03-23,Minor,High,Process Review
1879,10595,Response Time,8,24.0,2024-09-18,Minor,High,Escalated
1880,10599,Response Time,2,24.0,2024-11-04,Critical,Low,None
1881,10601,Response Time,8,24.0,2023-11-18,Critical,Low,None
1882,10611,Response Time,2,24.0,2024-06-25,Critical,Medium,Manager Notified
1883,10625,Response Time,2,24.0,2023-07-16,Critical,Low,Manager Notified
1884,10627,Response Time,2,24.0,2023-03-03,Major,High,Manager Notified
1885,10631,Response Time,2,24.0,2023-10-11,Critical,High,Process Review
1886,10633,Response Time,2,24.0,2023-05-02,Minor,Low,Manager Notified
1887,10635,Response Time,2,24.0,2024-12-31,Critical,Medium,Process Review
1888,10638,Response Time,8,24.0,2024-01-19,Minor,Low,Escalated
1889,10654,Response Time,8,24.0,2023-01-26,Minor,Medium,Escalated
1890,10655,Response Time,8,24.0,2024-08-19,Major,High,None
1891,10658,Response Time,2,24.0,2023-11-04,Major,High,None
1892,10660,Response Time,2,48.0,2024-05-20,Minor,Medium,Escalated
1893,10666,Response Time,2,24.0,2024-07-09,Critical,Low,None
1894,10676,Response Time,8,24.0,2023-11-27,Minor,High,None
1895,10685,Response Time,8,24.0,2023-08-03,Minor,Medium,Process Review
1896,10690,Response Time,2,48.0,2023-08-15,Major,High,Escalated
1897,10697,Response Time,2,24.0,2024-12-25,Critical,Medium,Process Review
1898,10700,Response Time,8,24.0,2024-12-01,Critical,Medium,Manager Notified
1899,10701,Response Time,2,24.0,2023-03-03,Critical,Medium,Manager Notified
1900,10703,Response Time,8,24.0,2023-02-05,Critical,Low,Process Review
1901,10705,Response Time,8,24.0,2023-05-25,Minor,Medium,Manager Notified
1902,10708,Response Time,2,48.0,2024-07-12,Minor,Medium,Escalated
1903,10710,Response Time,2,24.0,2024-04-05,Major,Medium,None
1904,10717,Response Time,2,24.0,2024-03-06,Major,Medium,Escalated
1905,10718,Response Time,2,24.0,2024-12-28,Minor,High,None
1906,10725,Response Time,2,24.0,2023-12-03,Major,Low,Escalated
1907,10735,Response Time,2,24.0,2024-01-04,Minor,Low,Manager Notified
1908,10737,Response Time,2,24.0,2023-12-12,Critical,Medium,Process Review
1909,10738,Response Time,2,24.0,2024-10-25,Minor,Medium,Escalated
1910,10741,Response Time,8,24.0,2024-08-31,Major,Medium,Escalated
1911,10743,Response Time,2,24.0,2023-08-14,Major,High,Manager Notified
1912,10747,Response Time,2,24.0,2023-05-04,Major,High,Process Review
1913,10749,Response Time,2,24.0,2023-10-25,Minor,High,None
1914,10750,Response Time,2,24.0,2023-05-10,Critical,Medium,Process Review
1915,10754,Response Time,2,24.0,2023-11-25,Critical,Medium,Escalated
1916,10755,Response Time,2,24.0,2024-03-07,Critical,Medium,Escalated
1917,10759,Response Time,8,24.0,2024-10-16,Critical,Medium,Process Review
1918,10771,Response Time,8,24.0,2024-09-21,Major,Low,Escalated
1919,10779,Response Time,8,24.0,2023-05-05,Major,High,Escalated
1920,10795,Response Time,2,24.0,2023-06-11,Minor,Medium,Process Review
1921,10813,Response Time,8,24.0,2023-05-20,Critical,Medium,Manager Notified
1922,10816,Response Time,8,24.0,2023-10-26,Critical,Low,None
1923,10817,Response Time,8,24.0,2024-06-04,Minor,High,Manager Notified
1924,10820,Response Time,8,48.0,2023-07-28,Minor,High,Process Review
1925,10830,Response Time,8,24.0,2023-12-16,Critical,High,Escalated
1926,10835,Response Time,2,24.0,2023-11-10,Minor,High,Escalated
1927,10839,Response Time,2,24.0,2024-04-05,Minor,Medium,Manager Notified
1928,10842,Response Time,2,48.0,2023-06-18,Major,Low,Manager Notified
1929,10860,Response Time,2,24.0,2023-11-11,Critical,Low,Escalated
1930,10862,Response Time,2,24.0,2024-10-04,Major,Medium,Process Review
1931,10868,Response Time,8,24.0,2024-09-28,Major,High,None
1932,10875,Response Time,8,24.0,2023-06-20,Major,Low,Manager Notified
1933,10877,Response Time,2,24.0,2023-05-30,Major,Medium,Manager Notified
1934,10879,Response Time,2,24.0,2024-04-24,Critical,Low,Process Review
1935,10880,Response Time,2,24.0,2023-02-02,Critical,Medium,Escalated
1936,10881,Response Time,8,24.0,2023-05-03,Major,Low,Manager Notified
1937,10889,Response Time,8,24.0,2024-01-26,Minor,Medium,Process Review
1938,10898,Response Time,2,24.0,2024-12-26,Major,Low,None
1939,10900,Response Time,2,24.0,2024-06-12,Major,Low,Manager Notified
1940,10908,Response Time,8,24.0,2023-07-30,Minor,Low,None
1941,10911,Response Time,8,24.0,2023-10-15,Critical,Medium,Process Review
1942,10919,Response Time,2,24.0,2024-02-29,Minor,Low,Manager Notified
1943,10921,Response Time,2,24.0,2024-01-26,Major,High,Process Review
1944,10924,Response Time,2,24.0,2023-07-14,Critical,Medium,Manager Notified
1945,10937,Response Time,8,24.0,2023-10-07,Minor,Medium,None
1946,10942,Response Time,8,24.0,2024-05-02,Critical,Low,Escalated
1947,10943,Response Time,8,24.0,2024-04-06,Minor,Medium,Manager Notified
1948,10946,Response Time,8,24.0,2023-11-20,Minor,High,Escalated
1949,10949,Response Time,8,24.0,2023-01-04,Minor,High,Escalated
1950,10952,Response Time,2,24.0,2024-12-31,Major,Low,Manager Notified
1951,10957,Response Time,2,24.0,2023-10-17,Critical,High,Escalated
1952,10966,Response Time,2,24.0,2023-07-30,Minor,High,Process Review
1953,10969,Response Time,2,24.0,2024-10-16,Major,High,Process Review
1954,10976,Response Time,8,24.0,2024-10-16,Minor,Medium,Process Review
1955,10977,Response Time,8,24.0,2024-06-27,Major,Low,None
1956,10978,Response Time,8,24.0,2023-09-03,Major,Medium,Manager Notified
1957,10979,Response Time,8,24.0,2023-10-11,Minor,Medium,Manager Notified
1958,10981,Response Time,8,24.0,2024-01-23,Major,Medium,Manager Notified
1959,11010,Response Time,2,24.0,2024-09-17,Major,High,Manager Notified
1960,11022,Response Time,8,24.0,2024-03-09,Critical,Low,None
1961,11024,Response Time,8,24.0,2023-09-29,Major,Low,Escalated
1962,11032,Response Time,2,24.0,2024-12-19,Minor,Low,None
1963,11033,Response Time,2,24.0,2024-07-31,Critical,Medium,None
1964,11034,Response Time,2,24.0,2023-05-06,Major,High,Process Review
1965,11046,Response Time,2,24.0,2023-01-14,Critical,Medium,None
1966,11051,Response Time,8,24.0,2024-11-13,Minor,Medium,Process Review
1967,11052,Response Time,8,24.0,2024-06-06,Critical,Medium,Escalated
1968,11053,Response Time,8,24.0,2023-12-16,Major,Medium,Process Review
1969,11055,Response Time,8,24.0,2023-01-12,Critical,Low,Manager Notified
1970,11060,Response Time,2,24.0,2024-08-22,Minor,Low,Manager Notified
1971,11065,Response Time,8,24.0,2023-04-28,Critical,Low,None
1972,11067,Response Time,8,24.0,2024-10-28,Minor,High,Process Review
1973,11074,Response Time,8,24.0,2024-03-03,Critical,Low,Escalated
1974,11076,Response Time,8,24.0,2023-07-06,Major,Medium,Process Review
1975,11083,Response Time,8,24.0,2024-03-20,Critical,High,Manager Notified
1976,11094,Response Time,8,24.0,2024-04-27,Major,Low,Process Review
1977,11096,Response Time,8,24.0,2024-02-11,Critical,Low,Manager Notified
1978,11101,Response Time,2,24.0,2024-12-16,Major,High,Escalated
1979,11107,Response Time,8,24.0,2023-03-05,Minor,Low,Escalated
1980,11116,Response Time,2,24.0,2024-05-19,Critical,High,Manager Notified
1981,11117,Response Time,8,24.0,2024-01-08,Major,Low,Manager Notified
1982,11136,Response Time,2,24.0,2024-04-23,Critical,Low,Process Review
1983,11139,Response Time,8,24.0,2023-05-21,Major,High,Escalated
1984,11142,Response Time,2,24.0,2023-09-24,Minor,Low,Escalated
1985,11144,Response Time,2,24.0,2023-03-20,Critical,Low,Escalated
1986,11153,Response Time,2,24.0,2024-11-05,Critical,Low,None
1987,11158,Response Time,8,24.0,2024-05-22,Minor,High,None
1988,11160,Response Time,2,24.0,2024-08-03,Critical,Medium,None
1989,11165,Response Time,2,24.0,2023-12-07,Major,High,None
1990,11170,Response Time,2,24.0,2024-03-20,Minor,Low,Escalated
1991,11180,Response Time,24,48.0,2024-04-10,Minor,High,Manager Notified
1992,11183,Response Time,2,24.0,2023-09-08,Critical,High,None
1993,11192,Response Time,8,24.0,2023-07-31,Major,High,None
1994,11196,Response Time,8,24.0,2024-08-21,Major,High,Process Review
1995,11212,Response Time,8,24.0,2023-12-30,Minor,Medium,Escalated
1996,11214,Response Time,2,24.0,2024-12-28,Minor,Low,None
1997,11218,Response Time,8,24.0,2024-07-22,Major,Low,Manager Notified
1998,11224,Response Time,2,24.0,2024-07-22,Major,Low,Escalated
1999,11230,Response Time,8,24.0,2024-07-20,Critical,Low,None
